Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2021-05-17T19:55:00Z,"GOOGL",2021-05-20T19:55:00Z,Buy,113.5024083334,114.45404312,2369,2254.42,23.69,-7142.73,2645.63,9243.25,1,"	916,917" 
2021-05-20T19:55:00Z,"NVDA",2021-06-24T19:55:00Z,Buy,14.630109609,19.1494584036,18530,83743.53,185.3,-1016.55,87390.09,28411.47,1,"	918,919" 
2021-06-24T19:55:00Z,"TSLA",2021-07-02T19:55:00Z,Buy,227.086643958,226.049977395,1561,-1618.24,15.61,-6431.32,9751.05,13408.99,0,"	920,921" 
2021-07-02T19:55:00Z,"NVDA",2021-07-08T19:55:00Z,Buy,20.44768872285,19.74831546345,17252,-12065.59,172.52,-12861.64,5675.65,18537.29,0,"	922,923" 
2021-07-08T19:55:00Z,"AMZN",2021-07-12T19:55:00Z,Buy,186.321362213,185.246888855,1829,-1965.21,18.29,-3468.77,1883.1,5349.13,0,"	924,925" 
2021-07-12T19:55:00Z,"AAPL",2021-07-14T19:55:00Z,Buy,140.80369,145.3444872,2405,10920.62,24.05,-632.74,11811.14,6022.74,1,"	926,927" 
2021-07-14T19:55:00Z,"UUP",2021-07-15T19:55:00Z,Buy,21.415304232,21.46703202,16317,844.04,163.17,-140.67,1123.98,279.94,1,"	928,929" 
2021-07-15T19:55:00Z,"AAPL",2021-07-20T19:55:00Z,Buy,144.5941838,142.7720184,2422,-4413.28,24.22,-15706.1,2997.26,18703.36,0,"	930,931" 
2021-07-20T19:55:00Z,"TSLA",2021-07-23T19:55:00Z,Buy,220.363311297,214.586645208,1569,-9063.59,15.69,-12217.28,1626.53,13843.81,0,"	932,933" 
2021-07-23T19:55:00Z,"META",2021-07-27T19:55:00Z,Buy,366.82140489,364.023362256,917,-2565.81,9.17,-4403.72,4203.55,8607.28,0,"	934,935" 
2021-07-27T19:55:00Z,"GOOGL",2021-07-30T19:55:00Z,Buy,130.5455476486,133.5259150626,2560,7629.74,25.6,-163.77,16721.95,9780.29,1,"	936,937" 
2021-07-30T19:55:00Z,"TSLA",2021-08-10T19:55:00Z,Buy,228.589977141,236.756642991,1495,12209.17,14.95,0,20371.86,14222.43,1,"	938,939" 
2021-08-10T19:55:00Z,"UUP",2021-08-11T19:55:00Z,Buy,21.561866298,21.518759808,16412,-707.46,164.12,-1061.2,0,1061.2,0,"	940,941" 
2021-08-11T19:55:00Z,"TSLA",2021-08-16T19:55:00Z,Buy,235.956643071,228.116643855,1496,-11728.64,14.96,-14640.85,10731.31,25372.16,0,"	942,943" 
2021-08-16T19:55:00Z,"META",2021-08-17T19:55:00Z,Buy,363.705853872,355.460558025,938,-7734.09,9.38,-10367.96,130.3,10498.26,0,"	944,945" 
2021-08-17T19:55:00Z,"AAPL",2021-08-18T19:55:00Z,Buy,146.313673407,143.034716943,2279,-7472.74,22.79,-7606.18,1356.66,8962.84,0,"	946,947" 
2021-08-18T19:55:00Z,"MSFT",2021-08-20T19:55:00Z,Buy,280.489519928,293.267076044,1162,14847.52,11.62,-1724.37,16459.92,2866.49,1,"	948,949" 
2021-08-20T19:55:00Z,"NVDA",2021-08-30T19:55:00Z,Buy,20.7637036728,22.6533084564,16415,31017.86,164.15,-196.52,35930.93,10022.67,1,"	950,951" 
2021-08-30T19:55:00Z,"AMZN",2021-08-31T19:55:00Z,Buy,170.879673601,172.653003586,2175,3856.99,21.75,-3084.51,4066.39,3663.87,1,"	952,953" 
2021-08-31T19:55:00Z,"TSLA",2021-09-01T19:55:00Z,Buy,244.989975501,244.76664219,1532,-342.15,15.32,-1613.71,3365.29,4979,0,"	954,955" 
2021-09-01T19:55:00Z,"NVDA",2021-09-07T19:55:00Z,Buy,22.411832284,22.6343540382,16737,3724.35,167.37,-3690.94,8751.38,7373.54,1,"	956,957" 
2021-09-07T19:55:00Z,"TSLA",2021-09-21T19:55:00Z,Buy,250.759974924,246.706641996,1510,-6120.53,15.1,-21580.41,5290.03,26870.45,0,"	958,959" 
2021-09-21T19:55:00Z,"GOOGL",2021-09-22T19:55:00Z,Buy,138.0073760144,139.1484451358,2700,3080.89,27,-1269.31,4459.99,3661.98,1,"	960,961" 
2021-09-22T19:55:00Z,"TSLA",2021-10-15T19:55:00Z,Buy,250.63330827,280.496638617,1498,44735.27,14.98,-2781.29,45089.8,17217.01,1,"	962,963" 
2021-10-15T19:55:00Z,"AMZN",2021-10-18T19:55:00Z,Buy,169.925916377,171.983577752,2473,5088.6,24.73,-2163.73,5162.61,4027.7,1,"	964,965" 
2021-10-18T19:55:00Z,"TSLA",2021-10-26T19:55:00Z,Buy,290.19997098,340.053299328,201,10020.52,8.33,-862.29,15007.33,6203.53,1,"	966,967" 
2021-10-18T19:55:00Z,"TSLA",2021-11-02T19:55:00Z,Buy,290.19997098,390.553294278,126,12644.52,1,-540.54,14195.58,3888.78,1,"	966,978" 
2021-10-18T19:55:00Z,"TSLA",2021-11-04T19:55:00Z,Buy,290.19997098,412.083292125,1138,138703.22,5.69,-4882.02,140907.15,35122.47,1,"	966,982" 
2021-10-26T19:55:00Z,"BIL",2021-10-27T19:55:00Z,Buy,77.500628525,77.49215388,879,-7.45,8.79,-14.9,0,14.9,0,"	968,969" 
2021-10-27T19:55:00Z,"BIL",2021-10-28T19:55:00Z,Buy,77.500628525,77.49215388,794,-6.73,7.94,-13.46,0,13.46,0,"	970,971" 
2021-10-28T19:55:00Z,"BIL",2021-10-29T19:55:00Z,Buy,77.500628525,77.483679235,809,-13.71,8.09,-13.71,0,13.71,0,"	972,973" 
2021-10-29T19:55:00Z,"BIL",2021-11-01T19:55:00Z,Buy,77.49215388,77.49215388,820,0,8.2,0,6.95,6.95,0,"	974,975" 
2021-11-01T19:55:00Z,"BIL",2021-11-02T19:55:00Z,Buy,77.500628525,77.483679235,866,-14.68,8.66,-14.68,0,14.68,0,"	976,977" 
2021-11-02T19:55:00Z,"BIL",2021-11-03T19:55:00Z,Buy,77.49215388,77.483679235,1511,-12.81,15.11,-12.81,0,12.81,0,"	979,980" 
2021-11-03T19:55:00Z,"BIL",2021-11-04T19:55:00Z,Buy,77.49215388,77.49215388,1845,0,18.45,-15.64,7.82,15.64,0,"	981,983" 
2021-11-04T19:55:00Z,"NVDA",2021-11-05T19:55:00Z,Buy,29.6602539096,29.4307471676,3018,-692.65,113.895,-692.65,4785.32,5477.97,0,"	984,985" 
2021-11-04T19:55:00Z,"NVDA",2021-11-11T20:55:00Z,Buy,29.6602539096,30.3138491966,1180,771.24,5.9,-1031.46,2869.49,3900.96,1,"	984,994" 
2021-11-04T19:55:00Z,"NVDA",2021-11-19T20:55:00Z,Buy,29.6602539096,32.8424147802,2257,7182.14,11.285,-2024.69,7558.25,7513.2,1,"	984,1007" 
2021-11-04T19:55:00Z,"NVDA",2021-11-29T20:55:00Z,Buy,29.6602539096,33.3104089628,13306,48568.96,66.53,-11936.44,64714.36,49345.69,1,"	984,1017" 
2021-11-05T19:55:00Z,"BIL",2021-11-08T20:55:00Z,Buy,77.49215388,77.483679235,1144,-9.69,11.44,-9.69,0,9.69,0,"	986,987" 
2021-11-08T20:55:00Z,"BIL",2021-11-09T20:55:00Z,Buy,77.49215388,77.483679235,1093,-9.26,10.93,-9.26,9.26,18.53,0,"	988,989" 
2021-11-09T20:55:00Z,"BIL",2021-11-10T20:55:00Z,Buy,77.49215388,77.483679235,1005,-8.52,10.05,-8.52,8.52,17.03,0,"	990,991" 
2021-11-10T20:55:00Z,"BIL",2021-11-11T20:55:00Z,Buy,77.49215388,77.483679235,1006,-8.53,10.06,-8.53,0,8.53,0,"	992,993" 
2021-11-11T20:55:00Z,"BIL",2021-11-12T20:55:00Z,Buy,77.49215388,77.483679235,1604,-13.59,16.04,-13.59,0,13.59,0,"	995,996" 
2021-11-12T20:55:00Z,"BIL",2021-11-15T20:55:00Z,Buy,77.49215388,77.483679235,1567,-13.28,15.67,-13.28,0,13.28,0,"	997,998" 
2021-11-15T20:55:00Z,"BIL",2021-11-16T20:55:00Z,Buy,77.49215388,77.483679235,1575,-13.35,15.75,-13.35,0,13.35,0,"	999,1000" 
2021-11-16T20:55:00Z,"BIL",2021-11-17T20:55:00Z,Buy,77.49215388,77.483679235,1702,-14.42,17.02,-14.42,0,14.42,0,"	1001,1002" 
2021-11-17T20:55:00Z,"BIL",2021-11-18T20:55:00Z,Buy,77.49215388,77.483679235,1651,-13.99,16.51,-13.99,0,13.99,0,"	1003,1004" 
2021-11-18T20:55:00Z,"BIL",2021-11-19T20:55:00Z,Buy,77.49215388,77.483679235,1983,-16.81,19.83,-16.81,0,16.81,0,"	1005,1006" 
2021-11-19T20:55:00Z,"BIL",2021-11-22T20:55:00Z,Buy,77.49215388,77.483679235,2557,-21.67,25.57,-21.67,0,21.67,0,"	1008,1009" 
2021-11-22T20:55:00Z,"BIL",2021-11-23T20:55:00Z,Buy,77.49215388,77.483679235,2532,-21.46,25.32,-85.83,0,85.83,0,"	1010,1011" 
2021-11-23T20:55:00Z,"BIL",2021-11-24T20:55:00Z,Buy,77.49215388,77.483679235,2749,-23.3,27.49,-23.3,0,23.3,0,"	1012,1013" 
2021-11-24T20:55:00Z,"BIL",2021-11-26T17:55:00Z,Buy,77.49215388,77.483679235,2591,-21.96,25.91,-21.96,0,21.96,0,"	1014,1015" 
2021-11-26T17:55:00Z,"BIL",2021-11-29T20:55:00Z,Buy,77.49215388,77.483679235,2487,-21.08,24.87,-21.08,0,21.08,0,"	1016,1018" 
2021-11-29T20:55:00Z,"BIL",2021-11-30T20:55:00Z,Buy,77.49215388,77.483679235,3470,-29.41,34.7,-29.41,0,29.41,0,"	1020,1021" 
2021-11-29T20:55:00Z,"TSLA",2021-12-01T20:55:00Z,Buy,378.13329552,367.129963287,984,-10827.28,9.84,-13959.68,12050.72,26010.4,0,"	1019,1023" 
2021-11-30T20:55:00Z,"BIL",2021-12-01T20:55:00Z,Buy,77.49215388,77.483679235,3566,-30.22,35.66,-30.22,0,30.22,0,"	1022,1024" 
2021-12-01T20:55:00Z,"BIL",2021-12-02T20:55:00Z,Buy,77.49215388,77.483679235,3045,-25.81,30.45,-103.22,0,103.22,0,"	1026,1027" 
2021-12-01T20:55:00Z,"NVDA",2021-12-03T20:55:00Z,Buy,31.5750101225,30.408374425,12482,-14561.95,124.82,-18373.71,10002.77,28376.49,0,"	1025,1029" 
2021-12-02T20:55:00Z,"BIL",2021-12-03T20:55:00Z,Buy,77.49215388,77.483679235,3237,-27.43,32.37,-27.43,0,27.43,0,"	1028,1030" 
2021-12-03T20:55:00Z,"AAPL",2021-12-16T20:55:00Z,Buy,157.482798788,168.057230232,3907,41314.3,39.07,0,79020.29,42211.61,1,"	1031,1032" 
2021-12-16T20:55:00Z,"META",2021-12-20T20:55:00Z,Buy,332.123691801,322.618284555,1977,-18792.19,19.77,-23578.51,4335.15,27913.66,0,"	1033,1034" 
2021-12-20T20:55:00Z,"AAPL",2021-12-21T20:55:00Z,Buy,165.662834942,168.995442264,3850,12830.54,38.5,-790.15,13206.8,10196.7,1,"	1035,1036" 
2021-12-21T20:55:00Z,"MSFT",2021-12-23T20:55:00Z,Buy,316.094209685,323.855860865,2058,15973.48,20.58,-3337.74,17582.75,4629.13,1,"	1037,1038" 
2021-12-23T20:55:00Z,"BIL",2021-12-27T20:55:00Z,Buy,77.483679235,77.47520459,2958,-25.07,29.58,-25.07,0,25.07,0,"	1040,1041" 
2021-12-23T20:55:00Z,"TSLA",2021-12-31T20:55:00Z,Buy,356.289964371,351.903298143,1227,-5382.44,12.27,-5382.44,19378.42,24760.86,0,"	1039,1049" 
2021-12-27T20:55:00Z,"BIL",2021-12-28T20:55:00Z,Buy,77.483679235,77.47520459,3318,-28.12,33.18,-28.12,0,28.12,0,"	1042,1043" 
2021-12-28T20:55:00Z,"BIL",2021-12-29T20:55:00Z,Buy,77.483679235,77.47520459,3284,-27.83,32.84,-27.83,0,27.83,0,"	1044,1045" 
2021-12-29T20:55:00Z,"BIL",2021-12-30T20:55:00Z,Buy,77.483679235,77.47520459,3061,-25.94,30.61,-25.94,0,25.94,0,"	1046,1047" 
2021-12-30T20:55:00Z,"BIL",2021-12-31T20:55:00Z,Buy,77.483679235,77.47520459,3018,-25.58,30.18,-25.58,0,25.58,0,"	1048,1050" 
2021-12-31T20:55:00Z,"NVDA",2022-01-03T20:55:00Z,Buy,29.3654879375,30.03912275,14207,9570.33,142.07,-226.85,17240.77,10066.57,1,"	1051,1053" 
2021-12-31T20:55:00Z,"BIL",2022-01-03T20:55:00Z,Buy,77.483679235,77.47520459,3143,-26.64,31.43,-106.54,0,106.54,0,"	1052,1054" 
2022-01-03T20:55:00Z,"BIL",2022-01-04T20:55:00Z,Buy,77.483679235,77.47520459,2883,-24.43,28.83,-24.43,0,24.43,0,"	1056,1057" 
2022-01-03T20:55:00Z,"TSLA",2022-01-04T20:55:00Z,Buy,399.496626717,383.626628304,172,-2729.64,6.59,-4035.69,471.28,4506.97,0,"	1055,1058" 
2022-01-03T20:55:00Z,"TSLA",2022-01-07T20:55:00Z,Buy,399.496626717,342.329965767,946,-54079.66,4.73,-58973.63,2592.04,61565.67,0,"	1055,1064" 
2022-01-04T20:55:00Z,"BIL",2022-01-05T20:55:00Z,Buy,77.483679235,77.47520459,3734,-31.64,37.34,-31.64,0,31.64,0,"	1059,1060" 
2022-01-05T20:55:00Z,"BIL",2022-01-06T20:55:00Z,Buy,77.483679235,77.47520459,3751,-31.79,37.51,-31.79,0,31.79,0,"	1061,1062" 
2022-01-06T20:55:00Z,"BIL",2022-01-07T20:55:00Z,Buy,77.483679235,77.47520459,3797,-32.18,37.97,-32.18,0,32.18,0,"	1063,1065" 
2022-01-07T20:55:00Z,"UUP",2022-01-12T20:55:00Z,Buy,22.122250668,21.932582112,27718,-5257.23,277.18,-5615.68,2748.1,8363.78,0,"	1066,1067" 
2022-01-12T20:55:00Z,"BIL",2022-01-13T20:55:00Z,Buy,77.483679235,77.47520459,3473,-29.43,34.73,-29.43,0,29.43,0,"	1069,1070" 
2022-01-12T20:55:00Z,"TSLA",2022-01-14T20:55:00Z,Buy,369.869963013,349.743298359,915,-18415.9,9.15,-28764.55,1430.45,30195,0,"	1068,1072" 
2022-01-13T20:55:00Z,"BIL",2022-01-14T20:55:00Z,Buy,77.483679235,77.47520459,3370,-28.56,33.7,-28.56,0,28.56,0,"	1071,1073" 
2022-01-14T20:55:00Z,"META",2022-01-18T20:55:00Z,Buy,329.037907194,315.355280271,1790,-24491.9,17.9,-24491.9,497.3,24989.2,0,"	1074,1075" 
2022-01-18T20:55:00Z,"UUP",2022-01-20T20:55:00Z,Buy,22.122250668,22.130871966,25527,220.08,255.27,-2200.76,330.11,2310.8,1,"	1076,1077" 
2022-01-20T20:55:00Z,"GOOGL",2022-01-21T20:55:00Z,Buy,132.011432187,129.2224827134,4278,-11931.13,42.78,-11931.13,6965.83,18896.96,0,"	1078,1079" 
2022-01-21T20:55:00Z,"UUP",2022-01-31T20:55:00Z,Buy,22.087765476,22.303297926,25025,5393.7,250.25,-215.75,9600.79,4638.58,1,"	1080,1081" 
2022-01-31T20:55:00Z,"AAPL",2022-02-02T20:55:00Z,Buy,170.676405488,171.624390562,3268,3098.02,32.68,-6866.73,3129.95,7313.87,1,"	1082,1083" 
2022-02-02T20:55:00Z,"GOOGL",2022-02-07T20:55:00Z,Buy,147.0347651,137.8848883686,3815,-34906.78,38.15,-34906.78,5321.81,40228.59,0,"	1084,1085" 
2022-02-07T20:55:00Z,"AAPL",2022-02-10T20:55:00Z,Buy,167.459141709,168.153911712,3141,2182.27,31.41,-368.83,16228.73,14261.61,1,"	1086,1087" 
2022-02-10T20:55:00Z,"BIL",2022-02-11T20:55:00Z,Buy,77.466729945,77.4582553,2084,-17.66,20.84,-17.66,8.83,26.49,0,"	1089,1090" 
2022-02-10T20:55:00Z,"NVDA",2022-02-16T20:55:00Z,Buy,25.7148862425,26.4354259975,14259,10274.18,142.59,-28133.03,11312.98,32757.83,1,"	1088,1096" 
2022-02-11T20:55:00Z,"BIL",2022-02-14T20:55:00Z,Buy,77.466729945,77.4582553,2058,-17.44,20.58,-17.44,17.44,34.88,0,"	1091,1092" 
2022-02-14T20:55:00Z,"BIL",2022-02-15T20:55:00Z,Buy,77.466729945,77.466729945,2268,0,22.68,-19.22,19.22,19.22,0,"	1093,1094" 
2022-02-15T20:55:00Z,"BIL",2022-02-16T20:55:00Z,Buy,77.47520459,77.466729945,2403,-20.36,24.03,-20.36,0,20.36,0,"	1095,1097" 
2022-02-16T20:55:00Z,"BIL",2022-02-17T20:55:00Z,Buy,77.47520459,77.466729945,2772,-23.49,27.72,-23.49,0,23.49,0,"	1099,1100" 
2022-02-16T20:55:00Z,"AMZN",2022-02-18T20:55:00Z,Buy,157.892213829,152.273925328,2048,-11506.25,20.48,-14990.92,3792.17,18783.1,0,"	1098,1103" 
2022-02-17T20:55:00Z,"BIL",2022-02-18T20:55:00Z,Buy,77.47520459,77.466729945,2724,-23.08,27.24,-23.08,0,23.08,0,"	1101,1102" 
2022-02-18T20:55:00Z,"UUP",2022-02-28T20:55:00Z,Buy,22.182599754,22.320540522,23738,3274.44,237.38,-1227.91,8800.05,6548.88,1,"	1104,1105" 
2022-02-28T20:55:00Z,"NVDA",2022-03-01T20:55:00Z,Buy,24.1859847125,23.30077867,12033,-10651.68,120.33,-13161.49,1801.3,14962.79,0,"	1106,1108" 
2022-02-28T20:55:00Z,"BIL",2022-03-01T20:55:00Z,Buy,77.47520459,77.484947958,3080,30.01,30.8,-26.1,56.12,26.11,1,"	1107,1109" 
2022-03-01T20:55:00Z,"UUP",2022-03-08T20:55:00Z,Buy,22.475723886,22.8464397,23081,8556.49,230.81,-397.98,10048.9,3084.32,1,"	1110,1111" 
2022-03-08T20:55:00Z,"BIL",2022-03-09T20:55:00Z,Buy,77.493424596,77.484947958,2239,-18.98,22.39,-18.98,0,18.98,0,"	1113,1114" 
2022-03-08T20:55:00Z,"TSLA",2022-03-11T20:55:00Z,Buy,276.06663906,265.006640166,1281,-14167.86,12.81,-14611.94,13565.79,28177.73,0,"	1112,1118" 
2022-03-09T20:55:00Z,"BIL",2022-03-10T20:55:00Z,Buy,77.493424596,77.484947958,2352,-19.94,23.52,-19.94,0,19.94,0,"	1115,1116" 
2022-03-10T20:55:00Z,"BIL",2022-03-11T20:55:00Z,Buy,77.493424596,77.484947958,2443,-20.71,24.43,-20.71,0,20.71,0,"	1117,1119" 
2022-03-11T20:55:00Z,"UUP",2022-03-16T19:55:00Z,Buy,22.863682296,22.665392442,22437,-4449.03,224.37,-4449.03,0,4449.03,0,"	1120,1121" 
2022-03-16T19:55:00Z,"BIL",2022-03-17T19:55:00Z,Buy,77.484947958,77.484947958,2992,0,29.92,0,25.36,25.36,0,"	1123,1124" 
2022-03-16T19:55:00Z,"NVDA",2022-03-22T19:55:00Z,Buy,24.4017143772,26.4618910236,11326,23333.56,113.26,-5686.42,31495.78,11892.88,1,"	1122,1130" 
2022-03-17T19:55:00Z,"BIL",2022-03-18T19:55:00Z,Buy,77.493424596,77.484947958,2819,-23.9,28.19,-23.9,0,23.9,0,"	1125,1126" 
2022-03-18T19:55:00Z,"BIL",2022-03-21T19:55:00Z,Buy,77.493424596,77.484947958,2934,-24.87,29.34,-24.87,0,24.87,0,"	1127,1128" 
2022-03-21T19:55:00Z,"BIL",2022-03-22T19:55:00Z,Buy,77.493424596,77.484947958,2881,-24.42,28.81,-24.42,0,24.42,0,"	1129,1131" 
2022-03-22T19:55:00Z,"GOOGL",2022-03-23T19:55:00Z,Buy,138.597002779,137.2545976892,3835,-5148.12,38.35,-6846.41,477.35,7323.76,0,"	1132,1133" 
2022-03-23T19:55:00Z,"TSLA",2022-03-24T19:55:00Z,Buy,333.329966667,337.519966248,942,3946.98,9.42,-3136.86,6989.64,10126.5,1,"	1134,1136" 
2022-03-23T19:55:00Z,"BIL",2022-03-24T19:55:00Z,Buy,77.501901234,77.493424596,2735,-23.18,27.35,-34.78,0,34.78,0,"	1135,1137" 
2022-03-24T19:55:00Z,"BIL",2022-03-25T19:55:00Z,Buy,77.501901234,77.484947958,2716,-46.05,27.16,-46.05,0,46.05,0,"	1139,1140" 
2022-03-24T19:55:00Z,"NVDA",2022-03-28T19:55:00Z,Buy,28.02299387,28.102845678,11398,910.15,113.98,-9431.44,2502.91,11934.35,1,"	1138,1142" 
2022-03-25T19:55:00Z,"BIL",2022-03-28T19:55:00Z,Buy,77.493424596,77.484947958,2967,-25.15,29.67,-25.15,0,25.15,0,"	1141,1143" 
2022-03-28T19:55:00Z,"BIL",2022-03-29T19:55:00Z,Buy,77.493424596,77.484947958,2231,-18.91,22.31,-18.91,9.46,28.37,0,"	1145,1146" 
2022-03-28T19:55:00Z,"TSLA",2022-04-05T19:55:00Z,Buy,362.23329711,363.913296942,987,1658.16,9.87,-6481.3,21556.08,21131.67,1,"	1144,1156" 
2022-03-29T19:55:00Z,"BIL",2022-03-30T19:55:00Z,Buy,77.493424596,77.493424596,2304,0,23.04,-19.53,19.53,19.53,0,"	1147,1148" 
2022-03-30T19:55:00Z,"BIL",2022-03-31T19:55:00Z,Buy,77.501901234,77.493424596,2267,-19.22,22.67,-19.22,0,19.22,0,"	1149,1150" 
2022-03-31T19:55:00Z,"BIL",2022-04-01T19:55:00Z,Buy,77.501901234,77.493424596,2272,-19.26,22.72,-38.52,0,38.52,0,"	1151,1152" 
2022-04-01T19:55:00Z,"BIL",2022-04-04T19:55:00Z,Buy,77.501901234,77.484947958,2047,-34.7,20.47,-34.7,0,34.7,0,"	1153,1154" 
2022-04-04T19:55:00Z,"BIL",2022-04-05T19:55:00Z,Buy,77.493424596,77.484947958,2108,-17.87,21.08,-17.87,0,17.87,0,"	1155,1157" 
2022-04-05T19:55:00Z,"AMZN",2022-04-06T19:55:00Z,Buy,163.608771249,158.431944643,3252,-16835.04,32.52,-21193.85,199.53,21393.38,0,"	1158,1159" 
2022-04-06T19:55:00Z,"BIL",2022-04-07T19:55:00Z,Buy,77.493424596,77.484947958,2188,-18.55,21.88,-18.55,0,18.55,0,"	1161,1162" 
2022-04-06T19:55:00Z,"TSLA",2022-04-08T19:55:00Z,Buy,348.763298457,341.869965813,991,-6831.29,9.91,-8142.72,9500.39,17643.1,0,"	1160,1164" 
2022-04-07T19:55:00Z,"BIL",2022-04-08T19:55:00Z,Buy,77.493424596,77.484947958,2365,-20.05,23.65,-80.19,0,80.19,0,"	1163,1165" 
2022-04-08T19:55:00Z,"UUP",2022-04-21T19:55:00Z,Buy,23.001623064,23.19129162,22096,4190.92,220.96,-190.5,6286.37,4762.41,1,"	1166,1167" 
2022-04-21T19:55:00Z,"TSLA",2022-04-22T19:55:00Z,Buy,336.853299648,335.363299797,1113,-1658.37,11.13,-5913.74,8757.45,11859.01,0,"	1168,1170" 
2022-04-21T19:55:00Z,"BIL",2022-04-22T19:55:00Z,Buy,77.501901234,77.493424596,1770,-15,17.7,-30.01,0,30.01,0,"	1169,1171" 
2022-04-22T19:55:00Z,"UUP",2022-05-04T19:55:00Z,Buy,23.311989792,23.639599116,21899,7174.32,218.99,0,13782.24,7079.92,1,"	1172,1173" 
2022-05-04T19:55:00Z,"META",2022-05-05T19:55:00Z,Buy,221.938360416,205.924031298,1168,-18704.74,11.68,-20188.14,197.01,20385.15,0,"	1174,1176" 
2022-05-04T19:55:00Z,"BIL",2022-05-05T19:55:00Z,Buy,77.501901234,77.501901234,3331,0,33.31,-14.12,28.24,28.24,0,"	1175,1177" 
2022-05-05T19:55:00Z,"UUP",2022-05-10T19:55:00Z,Buy,23.855131566,23.949965844,20907,1982.7,209.07,-1171.6,2325.17,2865.9,1,"	1178,1179" 
2022-05-10T19:55:00Z,"META",2022-05-11T19:55:00Z,Buy,196.378935504,187.240647327,1189,-10865.42,11.89,-11183.96,2430.27,13614.22,0,"	1180,1182" 
2022-05-10T19:55:00Z,"BIL",2022-05-11T19:55:00Z,Buy,77.51885451,77.501901234,3442,-58.35,34.42,-58.35,0,58.35,0,"	1181,1183" 
2022-05-11T19:55:00Z,"UUP",2022-05-19T19:55:00Z,Buy,23.975829738,23.699948202,20423,-5634.33,204.23,-6514.69,4489.86,11004.55,0,"	1184,1185" 
2022-05-19T19:55:00Z,"BIL",2022-08-02T19:55:00Z,Buy,77.527331148,77.612945064,6239,534.15,62.39,-105.77,587.14,204.53,1,"	1186,1187" 
2022-08-02T19:55:00Z,"AAPL",2022-08-03T19:55:00Z,Buy,156.925334323,162.981654601,3085,18683.75,30.85,-468.61,19409.33,2841.86,1,"	1188,1189" 
2022-08-03T19:55:00Z,"BIL",2022-08-04T19:55:00Z,Buy,77.621438492,77.638425348,1779,30.22,17.79,-15.11,45.33,15.11,1,"	1191,1192" 
2022-08-03T19:55:00Z,"TSLA",2022-08-05T19:55:00Z,Buy,307.796635887,287.559971244,1185,-23980.45,11.85,-26204.3,6406.9,32611.2,0,"	1190,1194" 
2022-08-04T19:55:00Z,"BIL",2022-08-05T19:55:00Z,Buy,77.646918776,77.638425348,1747,-14.84,17.47,-29.68,0,29.68,0,"	1193,1195" 
2022-08-05T19:55:00Z,"NVDA",2022-08-08T19:55:00Z,Buy,18.948846228,17.7647929284,22203,-26289.54,222.03,-38348.14,310.33,38658.47,0,"	1196,1198" 
2022-08-05T19:55:00Z,"BIL",2022-08-08T19:55:00Z,Buy,77.646918776,77.646918776,748,0,7.48,-6.35,3.18,6.35,0,"	1197,1199" 
2022-08-08T19:55:00Z,"TSLA",2022-08-09T19:55:00Z,Buy,289.426637724,283.336638333,1057,-6437.13,10.57,-10464.3,1053.48,11517.78,0,"	1200,1202" 
2022-08-08T19:55:00Z,"BIL",2022-08-09T19:55:00Z,Buy,77.655412204,77.646918776,1884,-16,18.84,-24,0,24,0,"	1201,1203" 
2022-08-09T19:55:00Z,"BIL",2022-08-10T19:55:00Z,Buy,77.655412204,77.646918776,1296,-11.01,12.96,-11.01,11.01,22.01,0,"	1205,1206" 
2022-08-09T19:55:00Z,"AMZN",2022-08-11T19:55:00Z,Buy,137.43681504,140.24022278,2512,7042.16,25.12,-100.24,16715.73,11678.46,1,"	1204,1209" 
2022-08-10T19:55:00Z,"BIL",2022-08-11T19:55:00Z,Buy,77.655412204,77.655412204,1260,0,12.6,-5.35,21.4,21.4,0,"	1207,1208" 
2022-08-11T19:55:00Z,"BIL",2022-08-12T19:55:00Z,Buy,77.663905632,77.663905632,1997,0,19.97,-16.96,16.96,16.96,0,"	1211,1212" 
2022-08-11T19:55:00Z,"META",2022-08-17T19:55:00Z,Buy,176.256841668,173.577864678,1689,-4524.79,16.89,-5748.16,6284.43,12032.6,0,"	1210,1218" 
2022-08-12T19:55:00Z,"BIL",2022-08-15T19:55:00Z,Buy,77.67239906,77.663905632,1917,-16.28,19.17,-16.28,0,16.28,0,"	1213,1214" 
2022-08-15T19:55:00Z,"BIL",2022-08-16T19:55:00Z,Buy,77.67239906,77.67239906,1835,0,18.35,-15.59,15.59,15.59,0,"	1215,1216" 
2022-08-16T19:55:00Z,"BIL",2022-08-17T19:55:00Z,Buy,77.680892488,77.680892488,1820,0,18.2,-15.46,15.46,15.46,0,"	1217,1219" 
2022-08-17T19:55:00Z,"AAPL",2022-08-22T19:55:00Z,Buy,171.34341318,164.248264971,2616,-18560.91,26.16,-19112.86,718.82,19831.68,0,"	1220,1221" 
2022-08-22T19:55:00Z,"NVDA",2022-08-23T19:55:00Z,Buy,17.012030544,17.1607859754,18670,2777.26,186.7,-223.67,7642.14,5573.17,1,"	1222,1224" 
